Sample Name,Component Name,Component Group Name,Expected RT,Retention Time Delta (min),Area,Height,Quality
87_CS1-7_t3,akg.akg_m5-4,akg,13.881,0.00537245,4976.008378,1541.415191,0.733668982
87_CS1-7_t3,acon-C.acon-C_m0-0,acon-C,15.881,0.050732949,143305.6685,46056.15409,0.153637686
87_CS1-7_t3,acon-C.acon-C_m1-0,acon-C,15.881,0.054800006,2921.705542,1032.409566,0.126840553
87_CS1-7_t3,acon-C.acon-C_m1-1,acon-C,15.881,0.053382629,19297.06426,5854.199707,0.123506033
87_CS1-7_t3,acon-C.acon-C_m2-1,acon-C,15.881,0.053517855,19734.42377,5671.082573,0.478069444
87_CS1-7_t3,acon-C.acon-C_m2-2,acon-C,15.881,0.065788822,94911.1747,20777.61326,0.189775219
87_CS1-7_t3,acon-C.acon-C_m3-2,acon-C,15.881,0.056431369,7765.10119,2257.142857,0.408374479
87_CS1-7_t3,acon-C.acon-C_m3-3,acon-C,15.881,0.057109727,12737.51982,3229.327005,0.250802638
87_CS1-7_t3,acon-C.acon-C_m4-3,acon-C,15.881,0.055253502,5785.526312,1917.80264,0.556529819
87_CS1-7_t3,acon-C.acon-C_m4-4,acon-C,15.881,0.48270798,70001.03315,14020.28181,0.207682774
87_CS1-7_t3,acon-C.acon-C_m5-4,acon-C,15.881,0.061137528,3359.485197,1091.666654,0.207794532
87_CS1-7_t3,acon-C.acon-C_m5-5,acon-C,15.881,0.474401841,6057.332911,1614.442104,0.119974745
87_CS1-7_t3,acon-C.acon-C_m6-5,acon-C,15.881,N/A,N/A,N/A,N/A
87_CS1-7_t3,icit.icit_m0-0,icit,15.6,0.060538988,11060479.53,2246255.434,0.288299802
87_CS1-7_t3,icit.icit_m1-0,icit,15.6,0.06294872,520605.353,77965.21325,0.401561186
87_CS1-7_t3,icit.icit_m1-1,icit,15.6,0.058493634,2153264.87,374716.0253,0.359371708
87_CS1-7_t3,icit.icit_m2-1,icit,15.6,0.099039741,5726101.502,454057.2716,0.714337262
87_CS1-7_t3,icit.icit_m2-2,icit,15.6,0.057925622,3706730.57,652502.0044,0.359758524
87_CS1-7_t3,icit.icit_m3-2,icit,15.6,0.057217528,933461.6301,134245.3207,0.46872673
87_CS1-7_t3,icit.icit_m3-3,icit,15.6,0.062847951,1377164.295,183941.7133,0.458321729
87_CS1-7_t3,icit.icit_m4-3,icit,15.6,0.055710061,551714.0372,87359.77107,0.359840341
87_CS1-7_t3,icit.icit_m4-4,icit,15.6,0.055196596,319420.9172,53261.84831,0.36043805
87_CS1-7_t3,icit.icit_m5-4,icit,15.6,0.057445068,451267.8246,61321.70416,0.446005635
87_CS1-7_t3,icit.icit_m5-5,icit,15.6,0.052377967,137354.3426,22078.52327,0.377465208
87_CS1-7_t3,icit.icit_m6-5,icit,15.6,0.053349531,50263.09946,8718.589828,0.33663209
87_CS1-7_t3,oaa.oaa_m0-0,oaa,13.955,0.027425694,4973784.045,1375595.77,0.400650632
87_CS1-7_t3,oaa.oaa_m1-0,oaa,13.955,0.028808663,135209.1779,36474.5148,0.39391484
87_CS1-7_t3,oaa.oaa_m1-1,oaa,13.955,0.028029732,337807.769,92874.51722,0.436332362
87_CS1-7_t3,oaa.oaa_m2-1,oaa,13.955,0.031062558,110693.7315,31161.5942,0.672972849
87_CS1-7_t3,oaa.oaa_m2-2,oaa,13.955,0.037210181,722950.6061,135941.8145,0
87_CS1-7_t3,oaa.oaa_m3-2,oaa,13.955,0.033397915,25466.99762,7076.190476,0.035008518
87_CS1-7_t3,oaa.oaa_m3-3,oaa,13.955,0.356222767,165664.7652,24689.88102,0.083859448
87_CS1-7_t3,oaa.oaa_m4-3,oaa,13.955,0.032586152,45068.3487,10026.06569,0
88_CS1-8_t3,pyr.pyr_m0-0,pyr,4.553,0.002510195,3491238.733,436255.406,0.940382571
88_CS1-8_t3,pyr.pyr_m1-0,pyr,4.553,0.004518547,371379.6535,46386.42111,0.958172712
88_CS1-8_t3,pyr.pyr_m2-0,pyr,4.553,0.006830942,341028.1472,42382.6705,0.954466923
88_CS1-8_t3,pyr.pyr_m3-0,pyr,4.553,0.009556113,2056711.743,254838.7187,0.980814342
88_CS1-8_t3,succ.succ_m0-0,succ,13.114,0.007345353,7823057.844,1033144.375,0.930557829
88_CS1-8_t3,succ.succ_m1-1,succ,13.114,0.008350044,866736.4886,119113.3229,0.951519083
88_CS1-8_t3,succ.succ_m2-2,succ,13.114,0.012557429,1386830.896,187754.8724,0.953545632
88_CS1-8_t3,succ.succ_m3-3,succ,13.114,0.010627832,285679.271,39047.41418,0.95972122
88_CS1-8_t3,succ.succ_m4-4,succ,13.114,0.014838998,123155.5703,17298.84893,0.887240282
88_CS1-8_t3,mal-L.mal-L_m0-0,mal-L,13.646,0.024893143,121852163.9,6768043.762,0
88_CS1-8_t3,mal-L.mal-L_m1-1,mal-L,13.417,0.033996542,61134482.73,5286803.975,1
88_CS1-8_t3,mal-L.mal-L_m2-2,mal-L,13.417,0.031988248,59488568.22,5288676.778,1
88_CS1-8_t3,mal-L.mal-L_m3-3,mal-L,13.417,0.029368478,48944928.08,4450271.275,1
88_CS1-8_t3,mal-L.mal-L_m4-4,mal-L,13.417,0.028260665,5348569.146,522590.6179,1
88_CS1-8_t3,akg.akg_m0-0,akg,13.881,0.011141116,1768927.255,384824.4014,1
88_CS1-8_t3,akg.akg_m1-0,akg,13.881,0.012940951,23638.94173,6660.977374,0.818317545
88_CS1-8_t3,akg.akg_m1-1,akg,13.881,0.011469724,124412.2026,29240.2243,0.944114918
88_CS1-8_t3,akg.akg_m2-1,akg,13.881,0.011078118,86861.48043,26429.55811,0.980830628
88_CS1-8_t3,akg.akg_m2-2,akg,13.881,0.007418343,88114.22124,21284.37531,0.733042524
88_CS1-8_t3,akg.akg_m3-2,akg,13.881,0.008698011,14026.54633,4341.30915,0.903450151
88_CS1-8_t3,akg.akg_m3-3,akg,13.881,0.008520552,23038.12065,4966.839922,1
88_CS1-8_t3,akg.akg_m4-3,akg,13.881,0.005769944,18322.10329,4015.600334,0.908591236
88_CS1-8_t3,akg.akg_m4-4,akg,13.881,0.030656395,26636.37804,4772.725499,0.870983124
88_CS1-8_t3,akg.akg_m5-4,akg,13.881,0.007782419,5275.44234,1609.243687,0.771073757
88_CS1-8_t3,acon-C.acon-C_m0-0,acon-C,15.881,0.054488994,100403.2179,33858.97436,0.109626761
88_CS1-8_t3,acon-C.acon-C_m1-0,acon-C,15.881,N/A,N/A,N/A,N/A
88_CS1-8_t3,acon-C.acon-C_m1-1,acon-C,15.881,0.055808865,13920.95449,4879.487179,0.091072505
88_CS1-8_t3,acon-C.acon-C_m2-1,acon-C,15.881,0.054322745,16637.44909,5527.869763,0.493076019
88_CS1-8_t3,acon-C.acon-C_m2-2,acon-C,15.881,0.005494112,37300.84945,10128.39942,0.074944095
88_CS1-8_t3,acon-C.acon-C_m3-2,acon-C,15.881,0.05301213,5401.05074,1765.711417,0.344901474
88_CS1-8_t3,acon-C.acon-C_m3-3,acon-C,15.881,0.059911455,13027.25439,3005.925479,0.278835935
88_CS1-8_t3,acon-C.acon-C_m4-3,acon-C,15.881,0.059955148,4737.568627,1463.72549,0.666943805
88_CS1-8_t3,acon-C.acon-C_m4-4,acon-C,15.881,0.003671449,11201.45524,2259.580057,0.034842367
88_CS1-8_t3,acon-C.acon-C_m5-4,acon-C,15.881,N/A,N/A,N/A,N/A
88_CS1-8_t3,acon-C.acon-C_m5-5,acon-C,15.881,N/A,N/A,N/A,N/A
88_CS1-8_t3,acon-C.acon-C_m6-5,acon-C,15.881,N/A,N/A,N/A,N/A
88_CS1-8_t3,icit.icit_m0-0,icit,15.6,0.053550765,5819391.429,1354041.799,0.21280097
88_CS1-8_t3,icit.icit_m1-0,icit,15.6,0.060893708,341185.9503,47655.33237,0.37859438
88_CS1-8_t3,icit.icit_m1-1,icit,15.6,0.056176538,1411544.525,226318.8293,0.336222563
88_CS1-8_t3,icit.icit_m2-1,icit,15.6,0.065763726,2197122.999,266397.0504,0.387490915
88_CS1-8_t3,icit.icit_m2-2,icit,15.6,0.055509112,2246128.407,394855.4494,0.309562163
88_CS1-8_t3,icit.icit_m3-2,icit,15.6,0.059113705,570603.984,80622.64157,0.414392993
88_CS1-8_t3,icit.icit_m3-3,icit,15.6,0.055855759,840553.7208,114956.1014,0.402513626
88_CS1-8_t3,icit.icit_m4-3,icit,15.6,0.054175042,341709.2319,54978.92649,0.324079397
88_CS1-8_t3,icit.icit_m4-4,icit,15.6,0.052899194,182639.8946,30577.30739,0.28986607
88_CS1-8_t3,icit.icit_m5-4,icit,15.6,0.06413188,298970.9021,38340.96682,0.433747551
88_CS1-8_t3,icit.icit_m5-5,icit,15.6,0.056272471,81599.7942,12548.1564,0.312323635
88_CS1-8_t3,icit.icit_m6-5,icit,15.6,0.057210489,31429.66321,4893.602403,0.29926245
88_CS1-8_t3,oaa.oaa_m0-0,oaa,13.955,0.03032273,4964184.637,1308638.862,0.41102752
88_CS1-8_t3,oaa.oaa_m1-0,oaa,13.955,0.033487923,113986.6269,30772.72638,0.365676996
88_CS1-8_t3,oaa.oaa_m1-1,oaa,13.955,0.032150373,331929.1556,92160.89363,0.439585401
88_CS1-8_t3,oaa.oaa_m2-1,oaa,13.955,0.034179908,105759.893,28906.85162,0.681984931
88_CS1-8_t3,oaa.oaa_m2-2,oaa,13.955,0.069059644,1154015.061,142957.9768,0
88_CS1-8_t3,oaa.oaa_m3-2,oaa,13.955,0.037705397,20640.65,5586.27451,0.030772477
88_CS1-8_t3,oaa.oaa_m3-3,oaa,13.955,0.164690596,138081.2314,14362.95583,0.072975607
88_CS1-8_t3,oaa.oaa_m4-3,oaa,13.955,0.02813682,19554.43182,5669.69697,0.023956799
161_CS1-1_t4,pyr.pyr_m0-0,pyr,4.553,0.030268569,288035.8718,36019.06068,0.591542429
161_CS1-1_t4,pyr.pyr_m1-0,pyr,4.553,0.027378571,24633.59003,3198.352526,0.624006189
161_CS1-1_t4,pyr.pyr_m2-0,pyr,4.553,0.026984969,20037.53628,2517.984884,0.20263459
161_CS1-1_t4,pyr.pyr_m3-0,pyr,4.553,0.023941836,124644.4573,16325.79889,0.721515113
161_CS1-1_t4,succ.succ_m0-0,succ,13.114,0.013648722,25934148.24,3196020.718,0.822324498
161_CS1-1_t4,succ.succ_m1-1,succ,13.114,0.010900484,2612163.339,355133.1923,0.817308925
161_CS1-1_t4,succ.succ_m2-2,succ,13.114,0.006676681,3708441.272,495260.1795,0.823954506
161_CS1-1_t4,succ.succ_m3-3,succ,13.114,0.005497754,550252.1804,70039.64556,0.904777584
161_CS1-1_t4,succ.succ_m4-4,succ,13.114,0.002415592,110337.092,14654.98259,0.765095181
161_CS1-1_t4,mal-L.mal-L_m0-0,mal-L,13.646,0.016654583,132629794.7,7128346.26,0
161_CS1-1_t4,mal-L.mal-L_m1-1,mal-L,13.417,0.07096483,45060263.08,4422860.701,1
161_CS1-1_t4,mal-L.mal-L_m2-2,mal-L,13.417,0.067923052,44827540.71,4518583.443,1
161_CS1-1_t4,mal-L.mal-L_m3-3,mal-L,13.417,0.067317682,11260699.36,1185829.314,1
161_CS1-1_t4,mal-L.mal-L_m4-4,mal-L,13.417,0.066246274,1837115.43,190827.6415,1
161_CS1-1_t4,akg.akg_m0-0,akg,13.881,0.02515235,4189280.521,1144842.908,1
161_CS1-1_t4,akg.akg_m1-0,akg,13.881,0.024071157,60005.69115,16675.10432,1
161_CS1-1_t4,akg.akg_m1-1,akg,13.881,0.02249392,312503.4966,84624.35744,1
161_CS1-1_t4,akg.akg_m2-1,akg,13.881,0.023315963,279126.1672,89086.16019,0.996102394
161_CS1-1_t4,akg.akg_m2-2,akg,13.881,0.021203307,268003.9419,60280.45273,1
161_CS1-1_t4,akg.akg_m3-2,akg,13.881,0.021699042,35876.38998,11128.43957,0.992400251
161_CS1-1_t4,akg.akg_m3-3,akg,13.881,0.022290388,32379.41124,7435.414253,1
161_CS1-1_t4,akg.akg_m4-3,akg,13.881,0.019907028,34740.05658,8376.444071,1
161_CS1-1_t4,akg.akg_m4-4,akg,13.881,0.054805426,45187.59311,10608.97987,0.817262249
161_CS1-1_t4,akg.akg_m5-4,akg,13.881,0.024331426,3653.154833,1180,0.597078108
161_CS1-1_t4,acon-C.acon-C_m0-0,acon-C,15.881,0.042737475,162699.6167,49343.33333,0.16458463
161_CS1-1_t4,acon-C.acon-C_m1-0,acon-C,15.881,0.042978089,3189.2585,1002.713595,0.139549044
161_CS1-1_t4,acon-C.acon-C_m1-1,acon-C,15.881,0.042594035,17790.68889,5700,0.102826887
161_CS1-1_t4,acon-C.acon-C_m2-1,acon-C,15.881,0.043897338,20572.97756,6653.491612,0.472593634
161_CS1-1_t4,acon-C.acon-C_m2-2,acon-C,15.881,0.052645775,115597.4634,22296.12165,0.217673741
161_CS1-1_t4,acon-C.acon-C_m3-2,acon-C,15.881,0.044355832,5186.46225,1387.671538,0.317172947
161_CS1-1_t4,acon-C.acon-C_m3-3,acon-C,15.881,0.047725511,9464.867512,2099.98175,0.195902733
161_CS1-1_t4,acon-C.acon-C_m4-3,acon-C,15.881,0.042905085,4073.058333,1106.666667,0.538962757
161_CS1-1_t4,acon-C.acon-C_m4-4,acon-C,15.881,0.028419746,13035.36791,2992.444287,0.043209113
161_CS1-1_t4,acon-C.acon-C_m5-4,acon-C,15.881,N/A,N/A,N/A,N/A
161_CS1-1_t4,acon-C.acon-C_m5-5,acon-C,15.881,N/A,N/A,N/A,N/A
161_CS1-1_t4,acon-C.acon-C_m6-5,acon-C,15.881,N/A,N/A,N/A,N/A
161_CS1-1_t4,icit.icit_m0-0,icit,15.6,0.060271474,20942064.23,4762769.928,0.31342261
161_CS1-1_t4,icit.icit_m1-0,icit,15.6,0.061367485,898957.7598,139476.5062,0.522382235
161_CS1-1_t4,icit.icit_m1-1,icit,15.6,0.060718109,3743334.083,641516.1228,0.470616943
161_CS1-1_t4,icit.icit_m2-1,icit,15.6,0.070549568,7401162.672,753228.1966,0.701297945
161_CS1-1_t4,icit.icit_m2-2,icit,15.6,0.058055904,5536239.072,1100379.356,0.412917677
161_CS1-1_t4,icit.icit_m3-2,icit,15.6,0.056207337,875416.8696,144907.7492,0.527153642
161_CS1-1_t4,icit.icit_m3-3,icit,15.6,0.058404713,929554.1762,147566.2021,0.494634763
161_CS1-1_t4,icit.icit_m4-3,icit,15.6,0.056315602,665336.8364,108216.1288,0.465595711
161_CS1-1_t4,icit.icit_m4-4,icit,15.6,0.056726316,297748.9079,49712.07293,0.42829669
161_CS1-1_t4,icit.icit_m5-4,icit,15.6,0.057401227,212166.477,29572.85208,0.53708161
161_CS1-1_t4,icit.icit_m5-5,icit,15.6,0.04902347,54658.27902,9620.851555,0.430655809
161_CS1-1_t4,icit.icit_m6-5,icit,15.6,0.050662077,21807.11378,4730.609342,0.324639004
161_CS1-1_t4,oaa.oaa_m0-0,oaa,13.955,0.014878764,16807731.98,4625749.577,0.429151162
161_CS1-1_t4,oaa.oaa_m1-0,oaa,13.955,0.017292146,783949.1633,230710.0939,0.412742268
161_CS1-1_t4,oaa.oaa_m1-1,oaa,13.955,0.015805151,1505762.403,434341.2281,0.52135604
161_CS1-1_t4,oaa.oaa_m2-1,oaa,13.955,0.01685529,560618.2821,158150.8333,0.71925191
161_CS1-1_t4,oaa.oaa_m2-2,oaa,13.955,0.016911186,2275781.407,564955.3049,0.103408459
161_CS1-1_t4,oaa.oaa_m3-2,oaa,13.955,0.018454319,157217.3474,44937.7193,0.197600304
161_CS1-1_t4,oaa.oaa_m3-3,oaa,13.955,0.018640335,166819.71,31324.17591,0.113187513
161_CS1-1_t4,oaa.oaa_m4-3,oaa,13.955,0.018531583,199031.8573,41863.95963,0.216610904
162_CS1-2_t4,pyr.pyr_m0-0,pyr,4.553,0.020502015,632606.9677,99675.13881,0.749920861
162_CS1-2_t4,pyr.pyr_m1-0,pyr,4.553,0.017947868,51047.17705,8217.146508,0.760206123
162_CS1-2_t4,pyr.pyr_m2-0,pyr,4.553,0.014825067,41698.81804,6620.177153,0.336977722
162_CS1-2_t4,pyr.pyr_m3-0,pyr,4.553,0.014557796,259914.7414,41728.1738,0.857936759
162_CS1-2_t4,succ.succ_m0-0,succ,13.114,0.012611721,16218361.28,2093928.039,0.904528907
162_CS1-2_t4,succ.succ_m1-1,succ,13.114,0.010638191,1596404.385,206366.3641,0.923065947
162_CS1-2_t4,succ.succ_m2-2,succ,13.114,0.005396773,2117649.102,280619.8432,0.924991116
162_CS1-2_t4,succ.succ_m3-3,succ,13.114,0.006038658,258850.5382,35427.72065,0.921714281
162_CS1-2_t4,succ.succ_m4-4,succ,13.114,0.001594962,55339.77897,7640.626429,0.714505074
162_CS1-2_t4,mal-L.mal-L_m0-0,mal-L,13.646,0.001835473,131297437.6,7356632.989,0
162_CS1-2_t4,mal-L.mal-L_m1-1,mal-L,13.417,0.086718397,47002541.47,4720738.366,1
162_CS1-2_t4,mal-L.mal-L_m2-2,mal-L,13.417,0.086091061,44263190.22,4549853.76,1
162_CS1-2_t4,mal-L.mal-L_m3-3,mal-L,13.417,0.086565072,11429382.72,1234378.081,1
162_CS1-2_t4,mal-L.mal-L_m4-4,mal-L,13.417,0.084734052,1632595.116,176755.1334,1
162_CS1-2_t4,akg.akg_m0-0,akg,13.881,0.032426474,6115091.35,1743143.989,1
162_CS1-2_t4,akg.akg_m1-0,akg,13.881,0.030890357,94836.62677,29049.9808,0.938819619
162_CS1-2_t4,akg.akg_m1-1,akg,13.881,0.030175881,493298.3748,133332.8827,1
162_CS1-2_t4,akg.akg_m2-1,akg,13.881,0.03008234,437381.8377,134621.2455,1
162_CS1-2_t4,akg.akg_m2-2,akg,13.881,0.029285565,284595.494,79977.53391,0.928318289
162_CS1-2_t4,akg.akg_m3-2,akg,13.881,0.029791666,54459.23973,16914.69006,0.966000124
162_CS1-2_t4,akg.akg_m3-3,akg,13.881,0.028667237,33997.93926,8583.570086,0.963846203
162_CS1-2_t4,akg.akg_m4-3,akg,13.881,0.026924013,44817.50866,10995.41601,1
162_CS1-2_t4,akg.akg_m4-4,akg,13.881,0.043575399,42818.17244,6037.472687,1
162_CS1-2_t4,akg.akg_m5-4,akg,13.881,0.027198308,7736.621573,2343.183863,0.894416579
162_CS1-2_t4,acon-C.acon-C_m0-0,acon-C,15.881,0.042673687,165318.7667,55584.61538,0.157023477
162_CS1-2_t4,acon-C.acon-C_m1-0,acon-C,15.881,0.041593188,4877.444616,1533.469656,0.211648102
162_CS1-2_t4,acon-C.acon-C_m1-1,acon-C,15.881,0.042624408,23706.71838,7589.554647,0.148469132
162_CS1-2_t4,acon-C.acon-C_m2-1,acon-C,15.881,0.045240215,24433.00937,7180.792736,0.456435605
162_CS1-2_t4,acon-C.acon-C_m2-2,acon-C,15.881,0.001296615,28803.5363,8148.911371,0.056484274
162_CS1-2_t4,acon-C.acon-C_m3-2,acon-C,15.881,0.039007308,4239.689966,1326.967866,0.247449472
162_CS1-2_t4,acon-C.acon-C_m3-3,acon-C,15.881,0.054810529,7472.009883,1840.591053,0.155418123
162_CS1-2_t4,acon-C.acon-C_m4-3,acon-C,15.881,0.044048284,4020.737007,1365.634699,0.525690186
162_CS1-2_t4,acon-C.acon-C_m4-4,acon-C,15.881,0.024054821,15602.59436,3388.180418,0.055404046
162_CS1-2_t4,acon-C.acon-C_m5-4,acon-C,15.881,N/A,N/A,N/A,N/A
162_CS1-2_t4,acon-C.acon-C_m5-5,acon-C,15.881,N/A,N/A,N/A,N/A
162_CS1-2_t4,acon-C.acon-C_m6-5,acon-C,15.881,N/A,N/A,N/A,N/A
162_CS1-2_t4,icit.icit_m0-0,icit,15.6,0.045791571,34753390,7148579.795,0.43768546
162_CS1-2_t4,icit.icit_m1-0,icit,15.6,0.047472653,1706006.399,238323.8723,0.755158216
162_CS1-2_t4,icit.icit_m1-1,icit,15.6,0.04770845,7526444.513,1091674.66,0.703681213
162_CS1-2_t4,icit.icit_m2-1,icit,15.6,0.048262386,10056024.76,1322733.245,0.70633133
162_CS1-2_t4,icit.icit_m2-2,icit,15.6,0.043137215,8906224.191,1818593.533,0.507198699
162_CS1-2_t4,icit.icit_m3-2,icit,15.6,0.042160589,1386980.964,237679.0647,0.639347511
162_CS1-2_t4,icit.icit_m3-3,icit,15.6,0.044951997,1805788.668,242364.3489,0.752138237
162_CS1-2_t4,icit.icit_m4-3,icit,15.6,0.043335611,1300870.622,193888.8839,0.704764211
162_CS1-2_t4,icit.icit_m4-4,icit,15.6,0.042580094,447547.225,79092.12226,0.526169673
162_CS1-2_t4,icit.icit_m5-4,icit,15.6,0.043563349,315508.9132,49274.1411,0.645825893
162_CS1-2_t4,icit.icit_m5-5,icit,15.6,0.041507383,80860.53677,13143.44287,0.511631882
162_CS1-2_t4,icit.icit_m6-5,icit,15.6,0.042213017,49689.71614,7450.394563,0.638475864
162_CS1-2_t4,oaa.oaa_m0-0,oaa,13.955,0.009668535,15124660.64,4426459.854,0.392474324
162_CS1-2_t4,oaa.oaa_m1-0,oaa,13.955,0.010254102,544294.5829,162176.3158,0.344949283
162_CS1-2_t4,oaa.oaa_m1-1,oaa,13.955,0.012269907,1218066.71,360017.227,0.458981357
162_CS1-2_t4,oaa.oaa_m2-1,oaa,13.955,0.012482653,451453.8058,130850,0.688689966
162_CS1-2_t4,oaa.oaa_m2-2,oaa,13.955,0.014587876,2384794.788,440985.356,0.10566014
162_CS1-2_t4,oaa.oaa_m3-2,oaa,13.955,0.014411179,103590.2083,29850,0.137059401
162_CS1-2_t4,oaa.oaa_m3-3,oaa,13.955,0.01449306,110509.0961,25688.95939,0.072405447
162_CS1-2_t4,oaa.oaa_m4-3,oaa,13.955,0.016061907,116201.6717,25792.27385,0.134366898
163_CS1-3_t4,pyr.pyr_m0-0,pyr,4.553,0.009038244,413301.2469,62612.20085,0.67223543
163_CS1-3_t4,pyr.pyr_m1-0,pyr,4.553,0.008262607,35503.88054,5462.341603,0.722266541
163_CS1-3_t4,pyr.pyr_m2-0,pyr,4.553,0.003824781,29357.9561,4477.98062,0.274998897
163_CS1-3_t4,pyr.pyr_m3-0,pyr,4.553,0.002311462,188376.3886,28817.64797,0.805526586
163_CS1-3_t4,succ.succ_m0-0,succ,13.114,0.022975161,22581343.45,2878999.919,0.945837927
163_CS1-3_t4,succ.succ_m1-1,succ,13.114,0.023962501,2336499.883,293757.6485,0.955634139
163_CS1-3_t4,succ.succ_m2-2,succ,13.114,0.028361103,3403553.823,436579.6981,0.958444736
163_CS1-3_t4,succ.succ_m3-3,succ,13.114,0.030268656,462692.9466,58202.47438,0.968739138
163_CS1-3_t4,succ.succ_m4-4,succ,13.114,0.034018076,97368.15295,12242.405,0.845112485
163_CS1-3_t4,mal-L.mal-L_m0-0,mal-L,13.646,0.000353968,109776818.9,7008760.442,0
163_CS1-3_t4,mal-L.mal-L_m1-1,mal-L,13.417,0.080708617,49744825.66,4696028.688,1
163_CS1-3_t4,mal-L.mal-L_m2-2,mal-L,13.417,0.077260935,50803494.44,5069784.89,1
163_CS1-3_t4,mal-L.mal-L_m3-3,mal-L,13.417,0.077024795,13610259.18,1441855.086,1
163_CS1-3_t4,mal-L.mal-L_m4-4,mal-L,13.417,0.075795619,2066962.232,216859.4544,1
163_CS1-3_t4,akg.akg_m0-0,akg,13.881,0.01960153,5766326.946,1509389.522,1
163_CS1-3_t4,akg.akg_m1-0,akg,13.881,0.021252221,80081.52399,23033.64614,0.97219247
163_CS1-3_t4,akg.akg_m1-1,akg,13.881,0.019892046,434139.7313,116833.704,1
163_CS1-3_t4,akg.akg_m2-1,akg,13.881,0.019402684,412643.103,121827.7478,0.998958772
163_CS1-3_t4,akg.akg_m2-2,akg,13.881,0.016887756,343007.706,76342.87545,1
163_CS1-3_t4,akg.akg_m3-2,akg,13.881,0.017483,53807.00291,16366.78025,0.988340174
163_CS1-3_t4,akg.akg_m3-3,akg,13.881,0.015141459,38197.8137,9319.918916,0.970725336
163_CS1-3_t4,akg.akg_m4-3,akg,13.881,0.015414606,42310.58833,10049.62401,1
163_CS1-3_t4,akg.akg_m4-4,akg,13.881,0.03059807,42773.66523,6825.234616,1
163_CS1-3_t4,akg.akg_m5-4,akg,13.881,0.015109935,7495.451323,1861.915656,0.846375019
163_CS1-3_t4,acon-C.acon-C_m0-0,acon-C,15.881,0.049623135,147100.5167,49635.71429,0.146687492
163_CS1-3_t4,acon-C.acon-C_m1-0,acon-C,15.881,N/A,N/A,N/A,N/A
163_CS1-3_t4,acon-C.acon-C_m1-1,acon-C,15.881,0.05094711,20101.43263,6007.679754,0.125069201
163_CS1-3_t4,acon-C.acon-C_m2-1,acon-C,15.881,0.053665664,21395.47722,6245.555556,0.442158393
163_CS1-3_t4,acon-C.acon-C_m2-2,acon-C,15.881,0.064560677,125180.7346,25816.20963,0.224679216
163_CS1-3_t4,acon-C.acon-C_m3-2,acon-C,15.881,0.050936418,5376.476562,1542.708333,0.285198878
163_CS1-3_t4,acon-C.acon-C_m3-3,acon-C,15.881,0.066271893,10330.99063,2083.333333,0.19900291
163_CS1-3_t4,acon-C.acon-C_m4-3,acon-C,15.881,N/A,N/A,N/A,N/A
163_CS1-3_t4,acon-C.acon-C_m4-4,acon-C,15.881,0.483803107,57905.33874,12576.9139,0.175289211
163_CS1-3_t4,acon-C.acon-C_m5-4,acon-C,15.881,N/A,N/A,N/A,N/A
163_CS1-3_t4,acon-C.acon-C_m5-5,acon-C,15.881,N/A,N/A,N/A,N/A
163_CS1-3_t4,acon-C.acon-C_m6-5,acon-C,15.881,N/A,N/A,N/A,N/A
163_CS1-3_t4,icit.icit_m0-0,icit,15.6,0.044575806,27195075.78,6176537.703,0.392409351
163_CS1-3_t4,icit.icit_m1-0,icit,15.6,0.046004779,1206444.06,190903.4764,0.612357072
163_CS1-3_t4,icit.icit_m1-1,icit,15.6,0.044343569,6187067.473,911488.8194,0.677152248
163_CS1-3_t4,icit.icit_m2-1,icit,15.6,0.049000016,9320127.895,1082534.668,0.732289277
163_CS1-3_t4,icit.icit_m2-2,icit,15.6,0.041718527,8182563.045,1692502.453,0.490808343
163_CS1-3_t4,icit.icit_m3-2,icit,15.6,0.03926999,1244258.261,225789.8775,0.593408635
163_CS1-3_t4,icit.icit_m3-3,icit,15.6,0.04559188,1349590.101,210099.345,0.600470252
163_CS1-3_t4,icit.icit_m4-3,icit,15.6,0.043168404,1236060.103,172904.812,0.664213231
163_CS1-3_t4,icit.icit_m4-4,icit,15.6,0.043860931,449587.0457,74130.31076,0.528891555
163_CS1-3_t4,icit.icit_m5-4,icit,15.6,0.040428641,276716.6838,51990.39447,0.541088179
163_CS1-3_t4,icit.icit_m5-5,icit,15.6,0.042514392,75965.30173,12631.42026,0.474943701
163_CS1-3_t4,icit.icit_m6-5,icit,15.6,0.042307835,47832.92296,7258.679817,0.538639784
163_CS1-3_t4,oaa.oaa_m0-0,oaa,13.955,0.01935686,14363431.5,4040300.636,0.413872536
163_CS1-3_t4,oaa.oaa_m1-0,oaa,13.955,0.019556065,704451.9542,209291.6667,0.404599546
163_CS1-3_t4,oaa.oaa_m1-1,oaa,13.955,0.020132013,1348559.063,383962.3408,0.529632968
163_CS1-3_t4,oaa.oaa_m2-1,oaa,13.955,0.020347815,550879.7322,162528.6504,0.746979337
163_CS1-3_t4,oaa.oaa_m2-2,oaa,13.955,0.021586207,2396081.731,483123.3705,0.102943211
163_CS1-3_t4,oaa.oaa_m3-2,oaa,13.955,0.023208284,159360.2456,43910.52632,0.184216035
163_CS1-3_t4,oaa.oaa_m3-3,oaa,13.955,0.023111381,170257.3022,32031.25126,0.102374688
163_CS1-3_t4,oaa.oaa_m4-3,oaa,13.955,0.02422197,193366.0997,38838.3987,0.194510166
