Gene	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S1	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S2	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S3	S40	S41	S42	S43	S4	S5	S6	S7	S8	S9
Abcf2	47.847378000000006	35.563427000000004	36.930977	70.487831	67.13898499999999	32.93869	55.789981999999995	47.993839	75.033936	39.004414000000004	77.323685	54.997505000000004	30.916246	87.67334	90.000084	49.324001	31.659729	33.329624	75.15340400000001	100.516388	73.004425	82.151306	39.214287	33.69883	43.026932	93.073898	103.589867	48.608096999999994	57.212574	44.050396	63.533043000000006	113.64580500000001	57.366199	66.845612	58.419403	46.662262	45.263228999999995	52.518108	42.76437	46.802784	76.880615	47.098431	54.660869999999996
Abcf3	34.582607	30.493216999999998	24.097908	22.030239	23.992691	19.886879	22.530117	27.316204	16.994383	16.373722	21.508732000000002	21.344352999999998	14.417673	20.595572	23.957527	17.46312	13.993679	14.084194	20.245644	23.827099	21.039053	21.681261	14.956617999999999	12.882935	16.831232	23.476948	22.760514999999998	11.363105000000001	17.260693	19.245848000000002	17.87179	24.914734	25.510054	19.588060000000002	14.669825	19.525547	14.233761	29.844801	27.667849	35.486568	23.196692000000002	20.056372	29.190222
Abcg1	0.361782	0.21249200000000001	0.123143	0.14949500000000002	0.047241000000000005	0.0	0.075542	0.44487899999999997	0.0	0.0	0.0	0.543534	0.392962	0.881551	0.33671	0.333559	0.0	0.651077	0.42834799999999995	0.28838400000000003	0.132351	0.0	0.394119	1.767812	0.6174689999999999	0.380252	0.181627	0.208796	1.061926	1.220636	0.136707	0.712186	0.0	0.40967600000000004	0.9783129999999999	1.374285	0.779212	0.0	0.110089	0.0	0.0	0.0	0.0
Abcg2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Abcg4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41796300000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Abcg5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Abcg8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Abhd1	4.476737	1.7409459999999999	1.536885	2.57631	3.837595	1.776389	4.230633999999999	3.928268	0.503992	1.104471	4.2321349999999995	3.06296	2.4562180000000002	5.505439	6.165503	2.6759020000000002	3.9693949999999996	2.3015630000000002	1.243375	5.492054	3.9432669999999996	4.042847	2.590814	2.350636	3.770204	4.014801	3.4886769999999996	1.289184	4.6498669999999995	2.061563	3.9965010000000003	3.027602	3.2985309999999997	3.3590190000000004	2.000653	3.93238	3.5739400000000003	4.983003	1.841352	0.75046	3.5021739999999997	3.568519	2.5895240000000004
Abhd10	18.407	16.810095	17.220575	18.947638	17.185431	10.374848	15.992694	17.400225	3.843593	12.669711999999999	18.498972	12.369933999999999	9.248089	18.545868	18.77886	12.813947	5.181385	10.337942	9.589792	16.709526	13.682431	9.658097	8.539079	9.210617	7.056926	18.430854999999998	15.014823999999999	11.169824	15.534015	11.467658	15.192832999999998	13.772429	16.314272	14.429123	17.67878	11.670689999999999	12.082326	18.419741000000002	23.834011	15.819435	20.107449	11.687582	13.321971
Abhd11	11.540788000000001	7.551916	3.638286	14.39083	16.665321	13.437527	11.614936	10.526497	4.087687	10.933428999999999	16.380653	8.401122	4.310802	20.19306	10.143842	8.290044	4.697858999999999	11.495918	12.006476	10.41156	12.6868	4.792231	6.628077	10.383508	8.628531	17.847095	14.701935	10.672036	7.713583	12.651999	19.613132	13.876678	11.674989	12.648385000000001	12.745221	15.278798000000002	11.734092	9.21177	9.631153999999999	7.675278	14.084844	12.924168	10.94877
Abhd12	24.380036999999998	23.657049	15.348026	13.987582000000002	16.954292000000002	21.113239	29.132389	25.11628	15.794421	13.460773000000001	15.400604000000001	24.282265	23.251589000000003	12.529088	14.359310999999998	22.374016	9.923914	23.92354	7.029418	15.964863000000001	14.536734	15.765198999999999	15.291923	22.219656	17.801379999999998	9.792736	14.540169	14.857705	23.011662	20.501148	10.573492	13.202966	25.65863	12.952975	21.894882	26.808484999999997	24.167719	20.532864	15.257836	24.705145	16.724619	15.905149	26.873314
Abhd12b	0.0	0.0	0.0	0.0	0.0	0.0	0.49687	0.0	0.0	0.0	0.0	0.6664140000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151706	0.0	0.0	0.16245199999999999	0.757458	0.0	0.0	0.118824	0.053902	0.145059	0.0	0.0	0.359322	0.0	0.0	0.0	0.0	0.0
Abhd13	7.783477	2.799181	3.3112199999999996	7.027305999999999	7.658653999999999	4.71422	6.487096	6.295808	3.5079019999999996	4.927359	7.08102	9.590392999999999	4.254002	7.741897	5.681305	6.3217099999999995	2.484566	6.031784	3.953814	6.855422999999999	8.918417999999999	2.8107599999999997	7.199960000000001	5.618714	5.892484	8.415294	4.84374	5.286348	7.4383919999999994	9.542159	6.415326	7.000217	10.724411	8.250642	7.865956	8.748771000000001	6.024883	7.909528	4.305617	6.666885000000001	8.028622	3.384643	9.382906
Abhd14a	25.288784	6.667348	13.532125	17.433516	19.364113	35.889595	49.873573	35.435932	13.269303	49.866787	14.110860999999998	92.047035	67.477325	11.386489	12.00422	81.972099	66.73477199999999	103.363029	9.656619000000001	23.879732	45.456047	12.735559	86.695999	76.752144	95.472473	12.702442999999999	13.105236999999999	46.483135	104.004639	120.979294	16.880287	12.923244	34.00087	36.412566999999996	89.227188	108.910385	103.14302099999999	22.362963	11.517785	12.486174	13.082903	12.654732000000001	26.706713
Abhd14b	1.5480610000000001	0.642975	3.449232	1.706009	2.65663	2.304653	3.2253540000000003	7.137356	0.0	4.246716	2.7491950000000003	7.052044	2.966817	2.3589290000000003	3.5850730000000004	4.784944	5.360258999999999	11.029232	2.600459	7.8008869999999995	6.811208000000001	0.0	7.7764050000000005	6.132569999999999	5.800967	6.621275	6.484355	3.185636	10.161547	11.433727000000001	3.426325	2.349602	3.685973	6.241686	5.774479	10.292027000000001	9.513611000000001	2.410123	3.3541790000000002	4.413244000000001	2.682617	1.427991	4.924944
Abhd15	0.303269	0.0	0.0	0.188351	0.0	0.19151300000000002	0.22285	0.5051680000000001	0.743748	0.24785700000000002	0.227314	0.8119	0.478408	0.298491	0.0	0.328441	0.876508	0.949765	0.0	0.31842600000000004	0.12204300000000001	0.0	0.378431	1.9291189999999998	0.0	0.239902	0.297521	0.14918299999999998	0.805107	0.819021	0.330608	0.0	0.820363	0.528089	0.44001	1.073724	0.418286	0.629462	0.247245	0.30579	0.254254	0.490191	0.273427
Abhd16a	54.883324	20.09885	24.908033	61.355476	53.458599	39.2033	55.338776	28.511452000000002	83.421471	56.420624	57.434414000000004	51.83807	27.024752000000003	74.239716	61.069988	54.87645	28.37162	28.712233	80.40509	57.281025	65.030998	82.029686	38.015217	37.013458	33.641682	70.88002	60.714180000000006	51.609428	56.299319999999994	31.824539	58.019886	45.483791	40.489403	43.037136	38.932064000000004	34.126785	26.907996999999998	42.285545	17.278835	19.623093	63.761688	54.991009	47.326202
Abhd16b	0.0	0.0	0.0	0.0	0.0	0.0	0.243825	0.0	0.0	0.0	0.063762	0.37643699999999997	0.0	0.0	0.0	0.0	0.0	0.175282	0.0	0.0	0.369242	0.0	0.130126	0.156541	0.0	0.0	0.0	0.0	0.233627	0.195827	0.0	0.0	0.0	0.0	0.0	0.086425	0.0	0.0	0.0	0.0	0.101542	0.0	0.157613
Abhd17a	38.530758	12.912156	12.097278	45.491371	44.770035	46.756287	35.437428000000004	14.473454	54.40916800000001	44.438441999999995	44.813038	25.199013	19.395042	49.309067	49.082314000000004	39.515602	33.15078	23.340311	66.831757	38.404934000000004	28.444409999999998	48.612995	26.99147	24.847166	14.515085000000001	39.898445	56.880894	38.407276	29.323648	13.797013	63.193062	38.165257000000004	29.70141	24.690235	17.787674	24.752871	16.643620000000002	29.100634000000003	10.514675	8.640869	36.164623	78.705688	33.406082
Abhd17b	16.344454000000002	21.636522	29.092421	11.175695	11.221115	22.385406	14.118463	16.819231	6.404178	18.704666	14.985803	19.514063	7.66973	14.332131	13.580244	14.698229000000001	6.216178	20.915796	5.221044999999999	13.320653	18.561321	5.357362999999999	15.849560999999998	14.033496	13.069484	12.097177	10.790118	14.906873000000001	20.461761	21.353369	13.465531	16.832104	21.94632	26.244207	17.30295	18.112501	23.574598	13.883579000000001	41.52507	36.505257	14.109428	4.957954	19.475908
Abhd17c	15.210832	11.648058	12.80273	17.737202	23.548067	19.546136999999998	17.873516	15.991320000000002	5.43769	27.485798	25.539043	20.329560999999998	13.76339	33.620948999999996	26.517066999999997	18.752295999999998	10.367544	12.139206	15.929545000000001	19.416937	24.128956	12.735942999999999	18.131195	16.003916	13.230723999999999	29.384303999999997	17.387898999999997	20.652281	21.158697	16.350676	29.154289000000002	18.120615	19.487633	26.050369	18.678873	17.690401	17.402769	16.264702	18.451447	13.939570000000002	23.240553	15.553131	15.286739
Abhd18	1.9920650000000002	0.5904550000000001	0.668371	0.917257	1.661546	0.458028	0.377209	1.652927	0.0	0.0	0.761668	0.648671	0.0	1.7524220000000001	1.1441569999999999	0.556458	0.0	0.29028400000000004	0.0	0.772512	0.810347	0.0	0.309348	1.535419	3.3649839999999998	1.114198	0.0	0.0	1.452792	0.9173969999999999	0.7911	0.42428299999999997	2.0329919999999997	0.616929	0.596498	0.8862979999999999	2.114166	1.745952	3.210471	2.611845	1.547519	0.0	1.505822
Abhd2	10.091333	2.854371	2.871655	7.6927520000000005	10.479885000000001	4.167459	13.673324	11.583072	2.27414	4.445455	8.582968	15.871517	8.888145	6.997864999999999	6.868944	7.931856	7.077253	10.032607	2.008902	9.936777000000001	17.468729	6.153439	6.33902	11.132719	10.835741	9.926908000000001	5.061553	5.047391	19.013681	22.722170000000002	4.466029	4.690182	13.74736	3.5208	17.403994	15.045148999999999	19.623119	5.740565	4.340487	8.4494	9.426730000000001	5.3469370000000005	14.346848000000001
Abhd3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Abhd4	79.054604	8.038283999999999	36.632179	31.886992	46.907276	59.484226	124.19634199999999	25.546657999999997	12.659334	30.186119	35.202	91.343262	13.664485999999998	31.954865	28.128765	61.339569	34.29805	87.10833000000001	9.103033	32.436325	47.389187	8.991024000000001	69.40999599999999	73.698433	63.042542000000005	39.373802000000005	30.879466999999998	23.161201000000002	103.889107	45.499107	36.928123	23.174812	97.2724	31.889471	96.609718	114.77559699999999	79.590233	76.808861	50.927948	20.613266	10.345963000000001	22.226707	103.94001
Abhd5	37.068996000000006	26.367138	28.451162	34.047333	39.440399	36.370823	44.61488	22.180098	10.681137	28.481327	33.456539	41.569633	12.385746000000001	25.605253	28.383183000000002	39.521815999999994	13.238153	31.476523999999998	13.678228	27.736190999999998	36.531876000000004	22.446817000000003	29.961863	26.842218	22.895945	31.750938	26.627733000000003	29.012285	39.395531	31.835271999999996	27.508781	31.053534000000003	44.338177	33.93005	45.254593	33.807536999999996	36.173041999999995	42.861469	34.339874	36.296288	33.73423	25.745321	38.204243
Abhd6	4.457943	0.988766	0.9339200000000001	1.198762	2.052936	5.207609	5.918325	4.976848	0.344061	9.549563000000001	0.9877799999999999	20.381885999999998	5.650955000000001	0.743153	0.745747	17.788069	3.491507	9.153666000000001	0.741584	3.3666989999999997	14.870264	1.0260989999999999	16.948774	7.973453999999999	9.282448	0.871115	1.24101	10.702258	21.430760999999997	12.682761	0.466487	0.87235	6.285480000000001	8.138733	22.660971	12.214046000000002	12.461894000000001	5.791809	3.061754	1.396152	1.232679	1.1866809999999999	7.3280270000000005
Abhd8	60.543834999999994	27.214663	25.216797	38.560871	45.529716	19.471535	39.092533	31.416733	59.688786	32.378345	34.403103	38.632931	20.403448	34.931683	39.836422	34.378643	34.854958	14.744882	71.91448199999999	39.256423999999996	31.831465	65.100121	27.325290999999996	27.325891	19.273937	44.63435	55.064856999999996	26.791653000000004	31.27688	24.411436	46.362259	42.105724	25.69726	26.519859000000004	26.224419	28.199039000000003	15.976770000000002	44.088951	16.067513	28.108101	31.868060999999997	57.07816700000001	26.27725
Abi1	23.591251	19.731668	27.676968	34.977592	43.162471999999994	21.988119	27.456784999999996	28.746014000000002	11.293286	19.507877	40.303925	38.840061	28.846733	28.676659	33.192879	20.890459	27.033742999999998	28.067397999999997	10.387407000000001	30.569626	51.295773	13.419108999999999	24.751472	33.586437	33.359978000000005	37.180248	16.630291	21.583899	44.934761	43.926823	18.615945999999997	19.884562	44.049377	37.901066	42.535225	28.689983	51.076462	31.135702000000002	42.198738	45.362423	45.051731	17.285307	44.187744
Abi2	3.2345610000000002	2.821502	2.0109150000000002	4.650819	5.3678040000000005	5.357585	4.179973	2.8146299999999997	0.42781	4.984630999999999	4.497051	5.54863	2.932776	5.273307	4.024474	3.6716589999999996	4.272989	3.1600639999999998	1.334111	3.1179189999999997	6.993589	1.583811	3.901621	3.2132330000000002	5.179015	5.44151	2.588827	4.256965	5.217669	5.712236	3.549658	2.820734	4.545261	5.929513	4.910635	4.121169	4.883284	4.054364	3.7678309999999997	2.886324	6.548813	3.6313769999999996	4.630683
Abi3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065298	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Abi3bp	0.102697	0.0	0.28747399999999995	0.118306	0.085105	0.45576300000000003	0.108526	0.257734	0.0	0.273457	0.23214200000000002	0.0	0.0	0.254297	0.19203900000000002	0.391027	0.0	0.164528	0.0	0.095301	0.136853	0.0	0.131707	0.19833900000000002	0.0	0.323391	0.0	0.306687	0.111142	0.142521	0.235442	0.0	0.16342	0.387702	0.217877	0.358553	0.20842399999999997	0.045156	0.104225	0.088524	0.21900999999999998	0.0	0.36846
Abl1	6.387351	2.813736	1.6717240000000002	3.0038110000000002	6.466631	2.159957	4.783289	3.4424089999999996	5.65834	3.068668	3.650925	5.687233	1.6666590000000001	4.697533	4.155231	3.60975	1.633772	1.770389	4.441346	5.83522	3.853299	7.86465	2.0343169999999997	2.676734	2.173874	4.637062	4.511782	2.626841	6.815047	2.915834	3.276753	5.4523209999999995	4.088195	3.308933	4.275404	2.984371	2.438059	6.9575949999999995	4.188865	3.564399	4.893768	2.7841150000000003	5.943786
Abl2	3.145395	2.6574619999999998	2.3014930000000002	1.394061	2.786759	2.95948	2.785676	2.312434	2.02581	2.670183	1.6667009999999998	3.662121	3.202529	0.6607149999999999	2.614548	1.964859	3.6823300000000003	2.1193720000000003	1.36055	1.651472	3.740705	1.9190880000000001	2.104167	4.916097	4.534636	1.8988669999999999	2.18343	0.9893870000000001	1.893877	2.015215	1.209382	0.642676	3.532433	2.08812	1.582286	0.9974569999999999	3.360356	3.8984080000000003	2.532135	4.4262760000000005	2.0891450000000003	0.673713	4.625184
Ablim1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ablim2	0.131261	0.0	0.0	0.0	0.0	0.466605	0.36745700000000003	0.0	0.0	0.897459	0.10736199999999999	0.0	0.0	0.0	0.0	0.693279	0.0	0.30094	0.0	0.063861	0.44960100000000003	0.0	0.17744400000000002	0.199844	0.0	0.0	0.069774	0.406116	0.270287	0.219398	0.0	0.0	0.42067200000000005	0.123662	0.6041340000000001	0.218824	0.223735	0.329189	0.0	0.0	0.0	0.21464499999999997	0.284217
Abo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29931199999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.38701399999999997
Abr	20.223841	7.6941619999999995	7.197381	9.664499000000001	26.363021999999997	16.669441	24.569623999999997	23.150484	12.384692999999999	12.008512	15.048395000000001	21.031643	15.373226999999998	15.498821	15.383227	24.04542	9.245742	14.287557000000001	10.881586	22.861036	25.908278	18.099327	18.459826	18.265554	22.498023999999997	22.430868	14.964972	13.598218	28.84383	23.204258	11.413404	18.001652	28.322646999999996	9.723633	26.701760999999998	22.925592	22.448315	21.492722	14.603636999999999	16.261829000000002	14.923295000000001	12.616505	29.007252
Abra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112549	0.0	0.0	0.0	0.0
Abracl	147.983276	92.263695	112.55666399999998	105.21118200000001	122.428078	184.014206	159.753738	120.16496299999999	66.19474	118.692947	107.896378	129.229416	46.845318	113.85977199999999	124.21188400000001	118.739098	45.800785	131.449921	91.148659	119.75046499999999	111.71051000000001	92.59605400000001	157.678024	71.11685200000001	51.326794	83.382019	115.043457	107.56868700000001	119.993927	81.987808	113.37341299999999	125.666496	182.452209	158.614365	157.270248	96.99279	109.937675	137.77929699999999	124.22858400000001	125.50551599999999	118.47193899999999	100.377266	154.559753
Abraxas1	10.879380000000001	12.330658999999999	13.651392000000001	25.207447	22.033281	5.520886	10.253964999999999	22.206823	2.11625	12.114083	22.156032999999997	16.980837	4.408148000000001	21.042101000000002	19.595562	9.767524	4.086864	8.701979	7.089066000000001	16.398279000000002	17.230589000000002	2.878579	9.277880999999999	11.97445	9.691846	29.037577000000002	12.083272000000001	12.276684	16.077587	17.618123999999998	17.281904	13.202059	16.348614	15.300301999999999	15.641974	17.860731	17.248058	10.771324	26.602916999999998	24.907726	24.13555	7.836938000000001	13.566485
Abraxas2	20.236525	14.171395	12.677182	12.81958	16.330509	10.212798	17.298113	17.850229000000002	5.252769	8.500406	12.007302000000001	14.501466	12.710641	11.899341999999999	13.310308	10.249464	10.10982	11.173763000000001	12.258975999999999	14.721485999999999	16.079226000000002	15.334645000000002	8.796501	11.391264	16.011829000000002	12.350273	10.324427	10.866914	12.93022	16.70726	9.062408	12.952294	17.757181	11.977238999999999	12.842877	10.077521	17.095873	20.893608	21.718466	20.117611	13.340007	8.27952	17.945269
Abt1	20.29253	15.328491	19.185495	26.094521	29.975409999999997	14.186745000000002	15.678044	18.521612	22.745846	16.369947	26.137579000000002	16.635397	6.319905	24.692368	18.779688	13.999220000000001	7.893339999999999	14.262851999999999	26.380571000000003	22.340004	21.212509	27.971398999999998	15.624868	9.241666	8.449425999999999	28.956485999999998	25.100132000000002	16.396172	19.62623	13.798992000000002	25.213358	23.05302	19.756901	14.824109	18.710783	18.558796	13.789464	18.545115	15.511486999999999	22.592838	24.636292	20.099532999999997	22.254265
Abtb1	13.980535999999999	5.292616000000001	4.481536	4.292089	5.566041	8.505978	13.659710999999998	8.752092999999999	2.255011	6.217452	2.908361	7.472703	7.025198	2.40274	4.679632	9.10572	9.802182	9.334547	6.759735000000001	4.229235	7.674957000000001	7.641575	9.261329	5.906282	5.900157	2.976164	5.748888	6.359227	8.073298	8.107861	2.8944400000000003	2.77123	8.423864	3.759357	5.983128	7.327199	4.554543	7.6014289999999995	1.548458	2.8566540000000002	4.231599	8.315307	8.372356
Abtb2	2.3539470000000002	1.2747700000000002	1.274186	0.15748399999999999	0.8704870000000001	1.29015	3.194345	1.975988	0.872857	0.202188	0.560658	1.696795	0.819358	0.0	0.8890600000000001	0.714134	0.471778	1.723628	0.147076	0.43691899999999995	0.919816	0.7206779999999999	0.318932	1.052643	1.7232290000000001	0.454438	0.372865	0.350499	2.207415	2.655242	0.317702	0.16458	2.708888	0.473303	1.096601	1.930268	2.861016	4.489438	2.380302	2.655245	0.449905	0.852973	1.358732
Acaa2	131.505814	96.357796	115.803329	157.587433	154.616226	193.557602	214.467148	175.290878	149.338974	286.817047	155.93223600000002	274.84249900000003	188.66769399999998	199.657333	239.087952	258.136871	159.343124	258.593842	160.54170200000002	246.31323199999997	354.228302	141.67709399999998	262.204041	239.608444	232.888321	209.428238	270.487549	334.725983	251.90129100000001	271.763306	218.47920200000002	253.59388700000002	202.28131100000002	351.660858	300.516083	261.846466	269.838562	135.804565	122.256157	139.251678	151.255203	121.83000200000001	191.460464
Acaca	4.1233699999999995	1.043177	0.797025	2.7574240000000003	6.24711	1.675884	5.116592	6.044009	3.334773	1.3185280000000001	2.541672	7.223948	10.861728	3.65927	3.510654	3.716365	13.259808999999999	5.186971	2.9428970000000003	11.903069	11.446122	5.0980550000000004	3.6412769999999997	12.232828999999999	14.780425	5.9227989999999995	4.661094	1.6623720000000002	9.071879	8.871086	1.212769	4.574889	6.352424	4.614199	6.9352529999999994	6.8798639999999995	11.460838	5.159383	4.621949	4.488389	3.810796	2.376777	6.7727949999999995
Acacb	0.791139	0.33646	0.13481300000000002	0.129493	0.182472	0.439833	0.980468	0.66083	0.0	0.574033	0.15323599999999998	0.39326700000000003	0.48999499999999996	0.268279	0.16355799999999998	0.639644	0.545375	0.5712470000000001	0.140029	0.23641700000000002	0.376734	0.077541	0.407926	0.428094	0.7380140000000001	0.28198	0.108306	0.363062	1.012027	0.6854520000000001	0.179582	0.133155	0.562666	0.333244	0.33927199999999996	0.30883299999999997	0.9728209999999999	0.755633	0.384769	0.609634	0.11967	0.031575	0.514411
Acad10	4.703291	0.71323	0.32673800000000003	2.600304	3.793525	2.25116	3.077123	1.987481	0.8496030000000001	2.152672	2.28215	2.1467810000000003	0.380909	2.821598	1.4178790000000001	1.7492720000000002	1.21278	1.348428	2.6335509999999998	2.684216	3.4482730000000004	1.736836	1.1514149999999999	0.80287	0.48669300000000004	3.370536	2.619672	1.938934	2.531923	1.445694	1.591435	1.32295	3.231366	2.694359	2.064806	1.715529	1.53518	3.323204	0.56753	1.2445709999999999	1.583863	2.021175	3.3358160000000003
Acad11	5.325114	2.58738	2.716118	2.299558	3.267043	3.17175	7.37303	8.038246000000001	0.5372279999999999	6.084579	2.608315	12.561631	2.6894	2.641526	1.2168780000000001	5.178239	3.5729589999999996	6.157843	0.542676	2.796528	9.284945	1.6956189999999998	5.014533	6.374394000000001	10.741122	2.388988	2.2418869999999997	6.312322	12.0888	11.425189	2.1671869999999998	0.886639	6.49621	6.097094	9.887761	8.188025	9.723788	5.968104	3.985018	3.252548	2.6078669999999997	2.63043	6.994304
Acad8	10.907314999999999	2.882027	4.515379	9.549536999999999	8.284746	7.853242	11.014219	7.983617	5.216969000000001	6.007779	8.445222	4.673645	3.606989	9.094495	5.362012	6.886349000000001	1.92284	4.644474	12.091203	6.375562	8.405574	9.150186	4.810582	2.178316	5.052586	8.285418	7.803355000000001	7.76055	5.109909	3.809893	8.567132	5.579691	9.464917	6.955303	3.6074879999999996	4.440472	4.272494999999999	8.258265	3.991689	5.648569999999999	7.42205	6.964386999999999	10.86324
